DocID,publish_time,feed_code,source_url,headline_text,language
1519580,2017-08-24 00:01:00,w3-abcnews,http://abcnews.go.com/Sports/wireStory/nasty-good-pitching-beats-good-hitting-llws-49384489,Nasty: Good pitching beats good hitting (so far) at LLWS,en
1519581,2017-08-24 00:01:00,w3-atlantablackstar,http://atlantablackstar.com/2017/08/23/naacp-wants-meeting-nfl-commissioner-kaepernick/,NAACP Wants Meeting with NFL Commissioner About Kaepernick,en
1519582,2017-08-24 00:01:00,w3-businessinsider-au,https://www.businessinsider.com.au/the-10-highest-paid-asx-chief-executives-2017-8,The 10 highest-paid ASX chief executives - Business Insider Australia,en
1519583,2017-08-24 00:01:00,w3-charlotteobserver,http://www.charlotteobserver.com/news/nation-world/national/article168914192.html,"Malia Obama moves in to Harvard, with a little help from mom and dad",en
1519584,2017-08-24 00:01:00,w3-finanzen,http://www.finanzen.net/nachricht/aktien/royal-gold-announces-fourth-quarter-dividend-5650552,Royal Gold Announces Fourth Quarter Dividend,en
1519585,2017-08-24 00:01:00,w3-franchising,https://www.franchising.com/baconbrothersfoodgroup/,Bacon Bros. Public House,en
1519586,2017-08-24 00:01:00,w3-fox6now,http://fox6now.com/2017/08/23/california-dad-gets-25-to-life-in-sons-smothering-death/,California dad gets 25 to life in son's smothering death,en
1519587,2017-08-24 00:01:00,w3-foxcarolina,http://www.foxcarolina.com/story/36202334/mcconnell-says-he-and-trump-are-united-on-shared-goals,McConnell says he and Trump are united on 'shared goals',en
1519588,2017-08-24 00:01:00,w3-gsmarena,http://www.gsmarena.com/tmobile_records_its_own_galaxy_note8_unboxing_video-news-26906.php,T-Mobile records its own Galaxy Note8 unboxing video,en
1519589,2017-08-24 00:01:00,w3-seibertron,https://www.seibertron.com/energonpub/viewtopic.php?t=105496&p=1906034,"Transformers Toys Discussion * Re: Transformers Titans Return Product Reveals, News, Updates, Rumors, Leaks and more!",en
1519590,2017-08-24 00:01:00,w3-sunherald,http://www.sunherald.com/news/business/article168930822.html,Oklahoma City hopes to attract aircraft maintenance center,en
1519591,2017-08-24 00:01:00,w3-startribune,http://www.startribune.com/mcconnell-says-he-and-trump-are-united-on-shared-goals/441553403/,McConnell says he and Trump are united on 'shared goals',en
1519592,2017-08-24 00:01:00,w3-thewealthydentist,http://www.thewealthydentist.com/blog/2532/dental-marketing-with-smile-cards/,Comment on Dental Marketing with Smile Cards by پنجره دوجداره,en
1519593,2017-08-24 00:01:00,w3-rew-online,http://rew-online.com/2017/08/23/hedge-fund-hoplite-signs-17320-sf-renewal-at-810-seventh-ave/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2BRealEstateWeekly%2B%2528Real%2BEstate%2BWeekly%2529,"Hedge fund Hoplite signs 17,320 s/f renewal at 810 Seventh Ave.",en
1519594,2017-08-24 00:01:00,w3-nj,http://www.nj.com/bergen/index.ssf/2017/08/judge_rules_town_did_not_comply_thoroughly_with_op.html,Town must cough up documents on affordable housing units,en
1519595,2017-08-24 00:01:00,w3-tribtown,http://www.tribtown.com/2017/08/23/eu-netherlands-concert-cancelled-the-latest/,The Latest: Concert cancelled after warning from Spain,en
1519596,2017-08-24 00:01:00,w3-wafb,http://www.wafb.com/story/36201674/man-pleads-not-guilty-in-wifes-death-during-alaska-cruise,Man pleads not guilty in wife's death during Alaska cruise,en
1519597,2017-08-24 00:01:00,w3-wfla,http://wfla.com/2017/08/23/texas-declares-state-of-disaster-as-tropical-depression-harvey-approaches/,Texas declares state of disaster as Tropical Depression Harvey approaches,en
1519598,2017-08-24 00:01:00,w3-wired,https://www.wired.com/story/new-joker-movie-scorsese,It's Going to Be Hard to Create a New Joker -- Even for Martin Scorsese,en
1519599,2017-08-24 00:01:00,w3-www2-stltoday,http://www.stltoday.com/news/world/rock-band-allah-las-rotterdam-show-cancelled-due-to-threat/article_54e95f24-9672-594c-a07a-a1d334d8e5d2.html,Rock band Allah-Las' Rotterdam show cancelled due to threat,en
1519600,2017-08-24 00:01:00,w3-thenewstribune,http://www.thenewstribune.com/news/business/article168907252.html,AP Source: Clippers close to deal with Winger as new GM,en
1519601,2017-08-24 00:01:00,w3-thestate,http://www.thestate.com/news/local/crime/article168928182.html,Former Spring Valley student in tossing incident says she has no regrets,en
1519602,2017-08-24 00:01:00,w3-investorplace,http://investorplace.com/2017/08/why-omnicom-group-inc-omc-ultragenyx-pharmaceutical-inc-rare-and-stryker-corporation-syk-are-3-of-todays-worst-stocks/,"Why Omnicom Group Inc. (OMC), Ultragenyx Pharmaceutical Inc (RARE) and Stryker Corporation (SYK) Are 3 of Today&#8217;s Worst Stocks",en
1519603,2017-08-24 00:01:00,w3-katc,http://www.katc.com/story/36203221/cameron-parish-is-preparing-for-tropical-depression-harvey,Cameron parish is preparing for Tropical Depression Harvey,en
1519604,2017-08-24 00:01:00,w3-live5news,http://www.live5news.com/story/36198085/clinton-my-skin-crawled-as-trump-hovered-on-debate-stage,Clinton: My 'skin crawled' as Trump hovered on debate stage,en
1519605,2017-08-24 00:01:00,w3-miamiherald,http://www.miamiherald.com/news/business/article168911462.html,"Woman says stranger's ashes in father's urn, sues for $2.5M",en
1519606,2017-08-24 00:02:00,w3-kbbi-org,http://kbbi.org/post/are-you-ready-yet-accept-donald-trump-who-he,Are You Ready Yet To Accept Donald Trump For Who He Is?,en
1519607,2017-08-24 00:02:00,w3-forum-atu2,http://forum.atu2.com/index.php/topic%2C32075.msg1731756.html,Re: Blackout - first single? (based on the letters arriving yesterday),en
1519608,2017-08-24 00:02:00,w3-financial-de,http://www.financial.de/rohstoffe/rohstoff-international/concho-resources-inc-schedules-third-quarter-2017-results-conference-call-for-wednesday-november-1-2017/,"Concho Resources Inc. Schedules Third Quarter 2017 Results Conference Call for Wednesday, November 1, 2017",en
1519609,2017-08-24 00:02:00,w3-dailypolitical,https://www.dailypolitical.com/2017/08/23/cheetah-mobile-inc-cmcm-shares-gap-down-to-10-31.html,Cheetah Mobile Inc (CMCM) Shares Gap Down to $10.31,en
1519610,2017-08-24 00:02:00,w3-dvidshub,https://www.dvidshub.net/news/245753/wasps-ship-store-opens-doors-once-again-wasp,Wasp's Ship Store Opens Doors Once Again WASP,en
1519611,2017-08-24 00:02:00,w3-duluthnewstribune,http://www.duluthnewstribune.com/news/crime/4316637-grand-rapids-law-office-manager-pleads-guilty-theft,Grand Rapids law-office manager pleads guilty to theft,en
1519612,2017-08-24 00:02:00,w3-dailypolitical,https://www.dailypolitical.com/2017/08/23/wpp-plc-wppgy-hits-new-12-month-low-at-90-64.html,Wpp Plc (WPPGY) Hits New 12-Month Low at $90.64,en
1519613,2017-08-24 00:02:00,w3-au-news-yahoo,https://au.news.yahoo.com/world/a/36821043/muslims-rally-in-spain-against-terrorism-after-attacks/,Muslims rally in Spain against terrorism after attacks,en
1519614,2017-08-24 00:02:00,w3-boisestatepublicradio-org,http://boisestatepublicradio.org/post/fact-check-10-statements-trumps-phoenix-speech,FACT CHECK: 10 Statements From Trump's Phoenix Speech,en
1519615,2017-08-24 00:02:00,w3-boisestatepublicradio-org,http://boisestatepublicradio.org/post/what-our-monuments-dont-teach-us-about-remembering-past,What Our Monuments (Don't) Teach Us About Remembering The Past,en
1519616,2017-08-24 00:02:00,w3-dailypolitical,https://www.dailypolitical.com/2017/08/23/fabrinet-fn-shares-gap-down-to-36-94.html,Fabrinet (FN) Shares Gap Down to $36.94,en
1519617,2017-08-24 00:02:00,w3-dvidshub,https://www.dvidshub.net/news/245740/letterkenny-munitions-center-and-us-army-national-guard-units-work-together-support-operation-patriot-bandoleer,Letterkenny Munitions Center and U.S. Army National Guard Units Work Together in Support of Operation Patriot Bandoleer,en
1519618,2017-08-24 00:02:00,w3-dailyjournal,http://www.dailyjournal.net/2017/08/23/us-six-year-old-rescuer/,'Miracle:' 6-year-old saves drowning 2-year-old twin cousins,en
1519619,2017-08-24 00:02:00,w3-kbbi-org,http://kbbi.org/post/pianist-vijay-iyer-combines-complicated-rhythms-modern-style-far-over,Pianist Vijay Iyer Combines Complicated Rhythms With Modern Style On 'Far From Over',en
1519620,2017-08-24 00:02:00,w3-fox19,http://www.fox19.com/story/36202363/genius-senior-takes-advantage-of-parking-spot-paint-project-uses-clippy-to-deter-spot-stealers,"Genius student takes advantage of parking spot paint project, uses 'Clippy' to deter spot-stealers",en
1519621,2017-08-24 00:02:00,w3-huffingtonpost,http://www.huffingtonpost.com/entry/nikolaj-coster-waldau-has-perfect-theory-on-valyrian-steel-possessors_us_599af0a9e4b0a2608a6d9d2a?section=us_tv,Nikolaj Coster-Waldau Has A Perfect Theory On Valyrian Steel Owners,en
1519622,2017-08-24 00:02:00,w3-dailypolitical,https://www.dailypolitical.com/2017/08/23/aveo-pharmaceuticals-inc-aveo-shares-gap-up-to-3-51.html,"AVEO Pharmaceuticals, Inc. (AVEO) Shares Gap Up to $3.51",en
1519623,2017-08-24 00:02:00,w3-latimes,http://www.latimes.com/world/mexico-americas/la-fg-mexico-journalist-killing-20170823-story.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2BEuropeStories%2B%2528Europe%2BStories%2529,A Mexican reporter was in a program to protect journalists. He was still killed,en
1519624,2017-08-24 00:02:00,w3-wreg,http://wreg.com/2017/08/23/players-hold-breath-as-700m-powerball-jackpot-drawing-nears/,Players hold breath as $700M Powerball jackpot drawing nears,en
1519625,2017-08-24 00:02:00,w3-wkyc,http://www.wkyc.com/sports/nba/cavaliers/three-most-memorable-kyrie-irving-moments-with-cleveland-cavaliers/466766176,Three most memorable Kyrie Irving moments with Cleveland Cavaliers,en
1519626,2017-08-24 00:02:00,w3-wfit-org,http://wfit.org/post/fact-check-10-statements-trumps-phoenix-speech,FACT CHECK: 10 Statements From Trump's Phoenix Speech,en
1519627,2017-08-24 00:02:00,w3-mortontimesnews,http://www.mortontimesnews.com/news/20170823/hung-jury-in-pekin-police-misconduct-trial?rssfeed=true,Hung jury in Pekin police misconduct trial,en
1519628,2017-08-24 00:02:00,w3-theolympian,http://www.theolympian.com/entertainment/celebrities/article168936332.html,The Latest: Concert cancelled after warning from Spain,en
1519629,2017-08-24 00:02:00,w3-topix,http://www.mydigitalfc.com/my-world/indian-origin-guptas-sell-mining-unit-tegeta-297-billion-rand,Indian-origin Guptas sell mining unit Tegeta for 2.97 billion rand,en
1519630,2017-08-24 00:02:00,w3-stamfordadvocate,http://www.stamfordadvocate.com/news/politics/article/Parks-Service-issues-permit-for-San-Francisco-11953509.php,Parks Service issues permit for San Francisco rally,en
1519631,2017-08-24 00:02:00,w3-sciencenewsline,http://www.sciencenewsline.com/news/2017082317450048.html,Climate Change Is Luring Kodiak Bears Away from Their Iconic Salmon Streams,en
1519632,2017-08-24 00:02:00,w3-rockpapershotgun,https://www.rockpapershotgun.com/2017/08/23/the-fraught-world-of-buying-a-game-for-an-11-year-old/,Comment on The fraught world of buying a game for an 11 year old by Antongranis,en
1519633,2017-08-24 00:02:00,w3-npr-org,http://www.npr.org/sections/thetwo-way/2017/08/23/545528706/state-department-expands-travel-warnings-for-mexico-s-beachside-tourist-meccas,US State Department Expands Travel Warnings For Mexico's Beachside Tourist Meccas - NPR,en
1519634,2017-08-24 00:02:00,w3-mysanantonio,http://www.mysanantonio.com/business/local/article/USAA-accuses-Maryland-company-of-riding-11953486.php,USAA accuses Maryland company of riding 'coattails',en
1519635,2017-08-24 00:02:00,w3-talkmedianews,http://www.talkmedianews.com/us-news/2017/08/23/clinton-describes-trump-as-a-creep-in-yet-to-be-released-memoir/,Clinton describes Trump as a 'creep' in upcoming memoir,en
1519636,2017-08-24 00:03:00,w3-zanesvilletimesrecorder,http://www.zanesvilletimesrecorder.com/story/news/2017/08/23/students-stars-national-road-elementary/593690001/,Students are the stars at National Road Elementary,en
1519637,2017-08-24 00:03:00,w3-wmra-org,http://wmra.org/post/what-our-monuments-dont-teach-us-about-remembering-past,What Our Monuments (Don't) Teach Us About Remembering The Past,en
1519638,2017-08-24 00:03:00,w3-thenewcivilrightsmovement,http://www.thenewcivilrightsmovement.com/davidbadash/watchdog_group_investigating_if_steve_mnuchin_and_louise_linton_used_federal_government_plane_to_view_eclipse,Watchdog Group Investigating if Steve Mnuchin and Louise Linton Used Federal Government Plane to View Eclipse,en
1519639,2017-08-24 00:03:00,w3-slideshare,https://www.slideshare.net/RockInPrevention/four-signs-of-cyberbullying,Four Signs of Cyberbullying,en
1519640,2017-08-24 00:03:00,w3-riveraveblues,http://riveraveblues.com/2017/08/game-125-do-it-again-159664/,Game 125: Do It Again,en
1519641,2017-08-24 00:03:00,w3-molawyersmedia,http://molawyersmedia.com/2017/08/23/groups-make-last-minute-push-to-save-national-monument-areas-2/,Groups make last-minute push to save national monument areas,en
1519642,2017-08-24 00:03:00,w3-seattletimes-nwsource,http://www.seattletimes.com/sports/nasty-good-pitching-beats-good-hitting-so-far-at-llws/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_sports,Nasty: Good pitching beats good hitting (so far) at LLWS,en
1519643,2017-08-24 00:03:00,w3-expatica,https://www.expatica.com/de/news/Czech-Germany-Vietnam-diplomacy-kidnapping_1331090.html,Prague agrees to hand Vietnamese 'kidnapper' to Germany,en
1519644,2017-08-24 00:03:00,w3-jpost,http://www.jpost.com/Opinion/To-Arye-Deri-Dividing-Jews-is-not-part-of-your-portfolio-503257,To Arye Deri: Dividing Jews is not part of your portfolio,en
1519645,2017-08-24 00:03:00,w3-cbssports,https://www.cbssports.com/boxing/news/mayweather-vs-mcgregor-press-conference-watch-online-live-stream-start-time/,"Mayweather vs. McGregor press conference: Watch online, live stream, start time",en
1519646,2017-08-24 00:03:00,w3-breaking911,http://breaking911.com/three-brothers-aged-78-79-82-child-porn-rape-homicide-manifestos-police/,"Three Brothers, Aged 78, 79 and 82, Had Child Porn, 'Rape And Homicide' Manifestos: Police",en
1519647,2017-08-24 00:03:00,w3-azarask-in,http://www.azarask.in/blog/post/be-a-designer/comment-page-2/,Comment on So You Want To Be A Designer: Top 5 List by Link Poker Terpercaya,en
1519648,2017-08-24 00:03:00,w3-aspenpublicradio-org,http://aspenpublicradio.org/post/why-nonprofits-pay-big-money-events-venues-mar-lago,Why Nonprofits Pay Big Money For Events At Venues Like Mar-A-Lago,en
1519649,2017-08-24 00:03:00,w3-aspenpublicradio-org,http://aspenpublicradio.org/post/are-you-ready-yet-accept-donald-trump-who-he,Are You Ready Yet To Accept Donald Trump For Who He Is?,en
1519650,2017-08-24 00:03:00,w3-abclocal-go,http://abc7.com/man-shot-in-mid-wilshire-home-invasion%3B-3-suspects-sought/2335491/,Man shot in Mid-Wilshire area home invasion; 3 suspects sought,en
1519651,2017-08-24 00:03:00,w3-abc2news,http://www.abc2news.com/news/national/chances-of-winning-smaller-powerball-prizes-are-better-than-ever,Chances of winning Powerball prizes,en
1519652,2017-08-24 00:03:00,w3-stltoday,http://interact.stltoday.com/forums/viewtopic.php?t=1232533&p=7293993,Moron Valerie Plame: Let's Buy Twitter! (bob-n-weave),en
1519653,2017-08-24 00:03:00,w3-latimes,http://www.latimes.com/world/mexico-americas/la-fg-mexico-journalist-killing-20170823-story.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Blatimes%252Fsports%252Fhorseracing%2B%2528L.A.%2BTimes%2B-%2BHorse%2BRacing%2529,A Mexican reporter was in a program to protect journalists. He was still killed,en
1519654,2017-08-24 00:03:00,w3-knau-org,http://knau.org/post/what-our-monuments-dont-teach-us-about-remembering-past,What Our Monuments (Don't) Teach Us About Remembering The Past,en
1519655,2017-08-24 00:04:00,w3-punditarena,http://www.punditarena.com/mmaufc/sraftery/pic-mayweather-vs-mcgregor-winner-will-receive-monstrosity-belt-wbc-3/,Pic: Mayweather – McGregor Winner To Receive Monstrosity Of A Belt From The WBC,en
1519656,2017-08-24 00:04:00,w3-nydailynews,http://www.nydailynews.com/news/national/chinese-scholar-missing-months-family-no-answers-article-1.3436545?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2BNydnRss%2B%2528Top%2BStories%2B-%2BNY%2BDaily%2BNews%2529,"Chinese scholar missing for months, and family has no answers",en
1519657,2017-08-24 00:04:00,w3-tax-thomsonreuters,https://tax.thomsonreuters.com/media-resources/news-media-resources/checkpoint-news/tax-accounting-news/fellow-republicans-rebuke-trump-over-government-shutdown-threat/,Fellow Republicans rebuke Trump over government shutdown threat,en
1519658,2017-08-24 00:04:00,w3-asianage,http://www.asianage.com/metros/mumbai/240817/innovative-themed-pandals-to-welcome-elephant-god.html,Innovative themed pandals to welcome Elephant God,en
1519659,2017-08-24 00:04:00,w3-blog-mlive,http://www.mlive.com/news/grand-rapids/index.ssf/2017/08/oprah_winfrey_interviews_us_re.html,Oprah Winfrey interviews U.S. Rep. Justin Amash during Grand Rapids visit,en
1519660,2017-08-24 00:04:00,w3-canadianbusiness,http://www.canadianbusiness.com/business-news/five-hour-days-vacation-cash-among-work-perks-at-b-c-tech-companies/,"Five hour days, vacation cash among work perks at B.C. tech companies",en
1519661,2017-08-24 00:04:00,w3-canadianbusiness,http://www.canadianbusiness.com/business-news/tumbling-oil-prices-continue-to-plague-albertas-bottom-line/,Tumbling oil prices continue to plague Alberta's bottom line,en
1519662,2017-08-24 00:04:00,w3-chicago-suntimes,http://chicago.suntimes.com/chicago-politics/pritzker-nabs-another-endorsement-secretary-of-state-jesse-white/,Pritzker nabs another endorsement: Secretary of State Jesse White,en
1519663,2017-08-24 00:04:00,w3-deccanherald,http://www.deccanherald.com/content/629628/ec-says-jagans-rant-violates.html,EC says Jagan's rant violates code of conduct,en
1519664,2017-08-24 00:04:00,w3-reuters,http://in.reuters.com/video/2017/08/23/at-least-35-dead-in-strike-on-yemen-chec?videoId=372380655&feedType=VideoRSS&feedName=MostPopular&videoChannel=2602&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Breuters%252FINVideoMostWatched%2B%2528Video%2B%252F%2BIN%2B%252F%2BMost%2BWatched%2529,At least 35 dead in strike on Yemen checkpoint,en
1519665,2017-08-24 00:04:00,w3-dentonrc,http://www.dentonrc.com/entertainment/denton-time/2017/08/23/shouldering-pain-joint-replacement-innovation-putslocal-firefighter-back-work,Shouldering the pain: Joint replacement innovation puts local firefighter back to work,en
1519666,2017-08-24 00:04:00,w3-fox10tv,http://www.fox10tv.com/story/36201849/us-department-of-state-expands-travel-warning-to-anyone-heading-to-mexico,U.S Department of State expands travel warning to anyone heading to Mexico,en
1519667,2017-08-24 00:04:00,w3-kotaku,http://kotaku.com/gamescom-s-big-battlegrounds-tournament-kicks-off-with-1798360272,"Gamescom's Big Battlegrounds Tournament Kicks Off With Exciting Gunplay, Lousy Camerawork",en
1519668,2017-08-24 00:04:00,w3-kpho,http://www.azfamily.com/story/36202329/the-latest-concert-cancelled-after-warning-from-spain,The Latest: Concert cancelled after warning from Spain,en
1519669,2017-08-24 00:04:00,w3-midhurstandpetworth-uk,http://www.midhurstandpetworth.co.uk/sport/jockeys-like-fontwell-s-new-feel-plus-ladies-day-tips-1-8117522,Jockeys like Fontwell's new feel ... plus Ladies' Day tips,en
1519670,2017-08-24 00:04:00,w3-monstersandcritics,http://www.monstersandcritics.com/smallscreen/watch-as-jay-leno-takes-the-the-2017-acura-nsx-for-a-blast/,Watch as Jay Leno takes the 2017 Acura NSX for a blast,en
1519671,2017-08-24 00:04:00,w3-newsok,http://newsok.com/mexico-court-re-sentences-kingpin-in-1985-dea-agent-slaying/article/feed/1383009?custom_click=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2BNewsok%252FNews%2B%2528NewsOK.com%2BRSS%2B-%2Bnews%2529,Mexico court re-sentences kingpin in 1985 DEA agent slaying,en
1519672,2017-08-24 00:04:00,w3-dw-world-de,http://www.dw.com/en/nato-representative-in-kyiv-we-support-ukraine-every-day/a-40211683?maca=en-rss-en-top-1022-rdf,NATO representative in Kyiv: We support Ukraine every day,en
1519673,2017-08-24 00:04:00,w3-vanityfair,https://www.vanityfair.com/hollywood/2017/08/tig-notaro-louis-ck-one-mississippi,"Tig Notaro Distances Herself from Louis C.K., Says He Should 'Handle' Sexual Misconduct Rumors",en
1519674,2017-08-24 00:04:00,w3-indiatoday-intoday-in,http://indiatoday.intoday.in/story/typhoon-hato-hong-kong-china/1/1032632.html,"9 dead, over 153 injured as typhoon Hato hits Hong Kong, China - India Today",en
1519675,2017-08-24 00:04:00,w3-vanityfair,https://www.vanityfair.com/news/2017/08/jared-kushner-middle-east-peace-charlottesville,"With Trump at War Over Charlottesville, Jared Kushner Tries to Bring Middle East Peace",en
1519676,2017-08-24 00:04:00,w3-wdrb,http://www.wdrb.com/story/36202371/louisville-waterfront-officials-approve-measure-to-charge-for-parking-at-waterfront-park,Louisville Waterfront officials approve measure to charge for parking at Waterfront Park,en
1519677,2017-08-24 00:04:00,w3-wmbfnews,http://www.wmbfnews.com/story/36202327/parks-service-issues-permit-for-san-francisco-rally,Parks Service issues permit for San Francisco rally,en
1519678,2017-08-24 00:05:00,w3-kcur-org,http://kcur.org/post/fact-check-10-statements-trumps-phoenix-speech,FACT CHECK: 10 Statements From Trump's Phoenix Speech,en
1519679,2017-08-24 00:05:00,w3-koin,http://koin.com/2017/08/23/victim-of-hit-and-run-reunites-with-onlooking-rescuers/,Victim of hit-and-run reunites with onlooking rescuers,en
1519680,2017-08-24 00:05:00,w3-mailonsunday-uk,http://www.dailymail.co.uk/sport/football/article-4817102/Cheltenham-Town-0-2-West-Ham-Diafra-Sakho-Andre-Ayew.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,Cheltenham Town 0-2 West Ham: Diafra Sakho and Andre Ayew,en
1519681,2017-08-24 00:05:00,w3-modernghana,https://www.modernghana.com/sports/797645/birmingham-city-target-afriyie-acquah-surprisingly-excluded.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2BGeneralNews%2B%2528Ghana%2BNews%2529,Birmingham City target Afriyie Acquah surprisingly excluded from Ghana World Cup squad,en
1519682,2017-08-24 00:05:00,w3-mynextfone-uk,http://www.rundirectmagazine.com/flood-sensors-market-size-share-growth-and-forecast-brisk-insights-identifies-key-growth-opportunities-in-the-industry/50730/,"Flood Sensors Market Size, Share, Growth and Forecast : Brisk Insights identifies key growth opportunities in the Industry",en
1519683,2017-08-24 00:05:00,w3-restaurantnewsrelease,http://www.restaurantnewsrelease.com/turkey-is-coming-arbys-casts-smoked-turkey-legs-upon-the-kingdom/8587170/,Turkey Is Coming - Arby's Casts Smoked Turkey Legs Upon the Kingdom,en
